O 3:1 7:1 11:1 15:1 89:1 4188:1 USA
O 16:1 17:1 87:1 1202:1 4189:1 -LRB-
O 11:1 15:1 88:1 95:1 1200:1 Alaska
O 16:1 32:1 93:1 1201:1 -RRB-
O 30:1 94:1 491:1 7319:1 :
O 11:1 26:1 31:1 489:1 7317:1 18110:1 More
O 11:1 24:1 26:1 490:1 7318:1 18108:1 18113:1 Cruise
O 11:1 24:1 25:1 41:1 18109:1 18111:1 18116:1 Ship
O 11:1 17:1 25:1 39:1 18112:1 18114:1 18119:1 Passengers
O 11:1 15:1 40:1 113:1 116:1 18115:1 18117:1 Succumb
O 16:1 111:1 114:1 152:1 14717:1 18118:1 to
O 11:1 17:1 112:1 115:1 150:1 14715:1 18122:1 Viral
O 11:1 15:1 50:1 151:1 14716:1 18120:1 18125:1 Gastroenteritis
O 16:1 48:1 62:1 18121:1 18123:1 --------------------------------------------------------------------------
O 4:1 8:1 49:1 60:1 18124:1 .
O 3:1 7:1 11:1 66:1 152:1 255:1 7700:1 A
O 26:1 67:1 86:1 150:1 256:1 7698:1 gastrointestinal
O 24:1 83:1 84:1 151:1 293:1 7699:1 virus
O 25:1 81:1 85:1 140:1 291:1 1931:1 has
O 82:1 125:1 138:1 292:1 473:1 1929:1 infected
O 50:1 123:1 139:1 326:1 471:1 1930:1 about
O 48:1 104:1 124:1 324:1 472:1 1124:1 24
B-VIC 49:1 102:1 125:1 325:1 770:1 1122:1 passengers
O 68:1 103:1 123:1 287:1 768:1 1123:1 on
O 17:1 66:1 124:1 285:1 769:1 18128:1 a
O 11:1 15:1 17:1 67:1 286:1 1187:1 18126:1 Holland
O 11:1 15:1 16:1 17:1 1185:1 18110:1 18127:1 America
O 11:1 15:1 16:1 17:1 1186:1 18108:1 18131:1 Cruise
O 11:1 15:1 16:1 26:1 1133:1 18109:1 18129:1 Lines
O 16:1 24:1 125:1 206:1 1131:1 18130:1 ship
O 17:1 25:1 123:1 204:1 1132:1 18134:1 from
O 11:1 15:1 62:1 124:1 205:1 18132:1 Seattle
O 4:1 8:1 16:1 60:1 18133:1 .
O 3:1 7:1 11:1 24:1 26:1 14681:1 18108:1 Cruise
O 24:1 25:1 104:1 1592:1 14679:1 18109:1 line
O 25:1 102:1 1007:1 1010:1 1590:1 14680:1 officials
O 103:1 572:1 851:1 1005:1 1008:1 1591:1 would
O 570:1 611:1 849:1 1006:1 1009:1 4463:1 n't
O 571:1 609:1 850:1 1046:1 4461:1 5213:1 say
O 152:1 610:1 1044:1 2441:1 4462:1 5211:1 how
O 104:1 150:1 1045:1 1124:1 2439:1 5212:1 many
B-VIC 102:1 125:1 151:1 770:1 1122:1 2440:1 passengers
O 68:1 103:1 123:1 173:1 768:1 1123:1 on
O 26:1 66:1 124:1 171:1 769:1 18137:1 the
O 24:1 67:1 172:1 842:1 18135:1 liner
O 17:1 25:1 840:1 1136:1 18136:1 ``
O 11:1 15:1 841:1 875:1 1134:1 Amsterdam
O 16:1 110:1 873:1 1135:1 18140:1 ''
O 108:1 572:1 874:1 8423:1 18138:1 fell
O 44:1 109:1 570:1 8421:1 18139:1 ill
O 42:1 134:1 571:1 2072:1 8422:1 ,
O 17:1 43:1 132:1 2070:1 18143:1 but
O 11:1 15:1 17:1 133:1 2071:1 18141:1 18146:1 SuAnn
O 11:1 15:1 16:1 125:1 161:1 18142:1 18144:1 Jenkinson
O 16:1 68:1 123:1 159:1 173:1 18145:1 of
O 26:1 66:1 124:1 160:1 171:1 518:1 the
O 24:1 26:1 67:1 172:1 516:1 10211:1 state
O 24:1 25:1 26:1 517:1 5072:1 10209:1 epidemiology
O 24:1 25:1 125:1 236:1 5070:1 10210:1 lab
O 17:1 25:1 123:1 234:1 5071:1 18149:1 in
O 11:1 15:1 110:1 124:1 235:1 18147:1 18152:1 Anchorage
O 16:1 68:1 108:1 173:1 18148:1 18150:1 estimated
O 26:1 66:1 109:1 171:1 548:1 18151:1 the
O 24:1 67:1 125:1 172:1 485:1 546:1 number
O 25:1 50:1 123:1 483:1 547:1 803:1 at
O 44:1 48:1 124:1 484:1 801:1 25
O 42:1 49:1 74:1 802:1 1535:1 ,
O 43:1 68:1 72:1 287:1 1533:1 including
O 26:1 66:1 73:1 285:1 1534:1 18155:1 a
B-VIC 24:1 26:1 67:1 286:1 3551:1 18153:1 crew
O 24:1 25:1 62:1 3549:1 18154:1 member
